tmdbId,title,cast,crew
5,Four Rooms,"[{""cast_id"": 42, ""character"": ""Ted the Bellhop"", ""credit_id"": ""52fe420dc3a36847f80001b7"", ""gender"": 2, ""id"": 3129, ""name"": ""Tim Roth"", ""order"": 0}, {""cast_id"": 31, ""character"": ""Man"", ""credit_id"": ""52fe420dc3a36847f800018b"", ""gender"": 2, ""id"": 3131, ""name"": ""Antonio Banderas"", ""order"": 1}, {""cast_id"": 29, ""character"": ""Angela"", ""credit_id"": ""52fe420dc3a36847f8000183"", ""gender"": 1, ""id"": 3130, ""name"": ""Jennifer Beals"", ""order"": 2}, {""cast_id"": 25, ""character"": ""Elspeth"", ""credit_id"": ""52fe420dc3a36847f8000173"", ""gender"": 1, ""id"": 3125, ""name"": ""Madonna"", ""order"": 3}, {""cast_id"": 41, ""character"": ""Margaret"", ""credit_id"": ""52fe420dc3a36847f80001b3"", ""gender"": 1, ""id"": 3141, ""name"": ""Marisa Tomei"", ""order"": 4}, {""cast_id"": 43, ""character"": ""Leo"", ""credit_id"": ""52fe420dc3a36847f80001bb"", ""gender"": 2, ""id"": 62, ""name"": ""Bruce Willis"", ""order"": 5}, {""cast_id"": 38, ""character"": ""Chester Rush"", ""credit_id"": ""52fe420dc3a36847f80001a7"", ""gender"": 2, ""id"": 138, ""name"": ""Quentin Tarantino"", ""order"": 6}, {""cast_id"": 22, ""character"": ""Jezebel"", ""credit_id"": ""52fe420dc3a36847f8000167"", ""gender"": 1, ""id"": 3122, ""name"": ""Sammi Davis"", ""order"": 7}, {""cast_id"": 23, ""character"": ""Diana"", ""credit_id"": ""52fe420dc3a36847f800016b"", ""gender"": 1, ""id"": 3123, ""name"": ""Amanda de Cadenet"", ""order"": 8}, {""cast_id"": 24, ""character"": ""Athena"", ""credit_id"": ""52fe420dc3a36847f800016f"", ""gender"": 1, ""id"": 3124, ""name"": ""Valeria Golino"", ""order"": 9}, {""cast_id"": 27, ""character"": ""Raven"", ""credit_id"": ""52fe420dc3a36847f800017b"", ""gender"": 1, ""id"": 3127, ""name"": ""Lili Taylor"", ""order"": 10}, {""cast_id"": 39, ""character"": ""Long Hair Yuppy Scum"", ""credit_id"": ""52fe420dc3a36847f80001ab"", ""gender"": 2, ""id"": 2545, ""name"": ""Lawrence Bender"", ""order"": 11}, {""cast_id"": 26, ""character"": ""Eva"", ""credit_id"": ""52fe420dc3a36847f8000177"", ""gender"": 1, ""id"": 3126, ""name"": ""Ione Skye"", ""order"": 12}, {""cast_id"": 28, ""character"": ""Kiva"", ""credit_id"": ""52fe420dc3a36847f800017f"", ""gender"": 1, ""id"": 3128, ""name"": ""Alicia Witt"", ""order"": 13}, {""cast_id"": 30, ""character"": ""Siegfried"", ""credit_id"": ""52fe420dc3a36847f8000187"", ""gender"": 2, ""id"": 2555, ""name"": ""David Proval"", ""order"": 14}, {""cast_id"": 32, ""character"": ""Sarah"", ""credit_id"": ""52fe420dc3a36847f800018f"", ""gender"": 1, ""id"": 3132, ""name"": ""Lana McKissack"", ""order"": 15}, {""cast_id"": 34, ""character"": ""Wife"", ""credit_id"": ""52fe420dc3a36847f8000197"", ""gender"": 1, ""id"": 3134, ""name"": ""Tamlyn Tomita"", ""order"": 16}, {""cast_id"": 40, ""character"": ""Betty"", ""credit_id"": ""52fe420dc3a36847f80001af"", ""gender"": 1, ""id"": 3138, ""name"": ""Kathy Griffin"", ""order"": 17}, {""cast_id"": 37, ""character"": ""Norman"", ""credit_id"": ""52fe420dc3a36847f80001a3"", ""gender"": 2, ""id"": 3137, ""name"": ""Paul Calderon"", ""order"": 18}, {""cast_id"": 36, ""character"": ""TV Dancing Girl"", ""credit_id"": ""52fe420dc3a36847f800019f"", ""gender"": 1, ""id"": 3136, ""name"": ""Salma Hayek"", ""order"": 19}, {""cast_id"": 33, ""character"": ""Corpse"", ""credit_id"": ""52fe420dc3a36847f8000193"", ""gender"": 1, ""id"": 3133, ""name"": ""Patricia Vonne"", ""order"": 20}, {""cast_id"": 35, ""character"": ""Juancho"", ""credit_id"": ""52fe420dc3a36847f800019b"", ""gender"": 0, ""id"": 3135, ""name"": ""Danny Verduzco"", ""order"": 21}, {""cast_id"": 44, ""character"": ""Hooker"", ""credit_id"": ""52fe420dc3a36847f80001bf"", ""gender"": 0, ""id"": 37336, ""name"": ""Kimberly Blair"", ""order"": 22}, {""cast_id"": 45, ""character"": ""Sam the Bellhop"", ""credit_id"": ""52fe420dc3a36847f80001c3"", ""gender"": 2, ""id"": 3140, ""name"": ""Marc Lawrence"", ""order"": 23}]","[{""credit_id"": ""52fe420dc3a36847f800012d"", ""department"": ""Directing"", ""gender"": 1, ""id"": 3110, ""job"": ""Director"", ""name"": ""Allison Anders""}, {""credit_id"": ""52fe420dc3a36847f80001c9"", ""department"": ""Writing"", ""gender"": 1, ""id"": 3110, ""job"": ""Writer"", ""name"": ""Allison Anders""}, {""credit_id"": ""52fe420dc3a36847f8000133"", ""department"": ""Directing"", ""gender"": 2, ""id"": 3111, ""job"": ""Director"", ""name"": ""Alexandre Rockwell""}, {""credit_id"": ""52fe420dc3a36847f8000151"", ""department"": ""Production"", ""gender"": 2, ""id"": 3111, ""job"": ""Executive Producer"", ""name"": ""Alexandre Rockwell""}, {""credit_id"": ""52fe420dc3a36847f80001cf"", ""department"": ""Writing"", ""gender"": 2, ""id"": 3111, ""job"": ""Writer"", ""name"": ""Alexandre Rockwell""}, {""credit_id"": ""52fe420dc3a36847f8000139"", ""department"": ""Directing"", ""gender"": 0, ""id"": 2294, ""job"": ""Director"", ""name"": ""Robert Rodriguez""}, {""credit_id"": ""52fe420dc3a36847f80001d5"", ""department"": ""Writing"", ""gender"": 0, ""id"": 2294, ""job"": ""Writer"", ""name"": ""Robert Rodriguez""}, {""credit_id"": ""52fe420dc3a36847f800020b"", ""department"": ""Editing"", ""gender"": 0, ""id"": 2294, ""job"": ""Editor"", ""name"": ""Robert Rodriguez""}, {""credit_id"": ""52fe420dc3a36847f800013f"", ""department"": ""Directing"", ""gender"": 2, ""id"": 138, ""job"": ""Director"", ""name"": ""Quentin Tarantino""}, {""credit_id"": ""52fe420dc3a36847f800014b"", ""department"": ""Production"", ""gender"": 2, ""id"": 138, ""job"": ""Executive Producer"", ""name"": ""Quentin Tarantino""}, {""credit_id"": ""52fe420dc3a36847f80001db"", ""department"": ""Writing"", ""gender"": 2, ""id"": 138, ""job"": ""Writer"", ""name"": ""Quentin Tarantino""}, {""credit_id"": ""52fe420dc3a36847f800011b"", ""department"": ""Sound"", ""gender"": 0, ""id"": 3116, ""job"": ""Original Music Composer"", ""name"": ""Combustible Edison""}, {""credit_id"": ""52fe420dc3a36847f8000121"", ""department"": ""Art"", ""gender"": 2, ""id"": 3117, ""job"": ""Production Design"", ""name"": ""Gary Frutkoff""}, {""credit_id"": ""52fe420dc3a36847f8000127"", ""department"": ""Sound"", ""gender"": 0, ""id"": 3119, ""job"": ""Sound Designer"", ""name"": ""Lance Brown""}, {""credit_id"": ""52fe420dc3a36847f8000145"", ""department"": ""Production"", ""gender"": 2, ""id"": 2545, ""job"": ""Producer"", ""name"": ""Lawrence Bender""}, {""credit_id"": ""557ddf5dc3a36821930003fa"", ""department"": ""Production"", ""gender"": 0, ""id"": 37333, ""job"": ""Co-Producer"", ""name"": ""Heidi Vogel""}, {""credit_id"": ""557ddf469251410a2f000305"", ""department"": ""Production"", ""gender"": 2, ""id"": 37334, ""job"": ""Co-Producer"", ""name"": ""Paul Hellerman""}, {""credit_id"": ""59a176c2c3a368478f02876d"", ""department"": ""Production"", ""gender"": 2, ""id"": 37334, ""job"": ""Production Manager"", ""name"": ""Paul Hellerman""}, {""credit_id"": ""557ddf50c3a368219c000320"", ""department"": ""Production"", ""gender"": 0, ""id"": 37335, ""job"": ""Co-Producer"", ""name"": ""Scott Lambert""}, {""credit_id"": ""52fe420dc3a36847f8000157"", ""department"": ""Production"", ""gender"": 2, ""id"": 3118, ""job"": ""Casting"", ""name"": ""Russell Gray""}, {""credit_id"": ""52fe420dc3a36847f800015d"", ""department"": ""Art"", ""gender"": 2, ""id"": 11423, ""job"": ""Art Direction"", ""name"": ""Mayne Berke""}, {""credit_id"": ""52fe420dc3a36847f8000163"", ""department"": ""Art"", ""gender"": 1, ""id"": 9042, ""job"": ""Set Decoration"", ""name"": ""Sara Andrews""}, {""credit_id"": ""52fe420dc3a36847f8000205"", ""department"": ""Editing"", ""gender"": 1, ""id"": 156, ""job"": ""Editor"", ""name"": ""Sally Menke""}, {""credit_id"": ""52fe420dc3a36847f80001e7"", ""department"": ""Camera"", ""gender"": 2, ""id"": 3113, ""job"": ""Director of Photography"", ""name"": ""Guillermo Navarro""}, {""credit_id"": ""52fe420dc3a36847f80001f3"", ""department"": ""Camera"", ""gender"": 2, ""id"": 3115, ""job"": ""Director of Photography"", ""name"": ""Andrzej Sekula""}, {""credit_id"": ""5636073cc3a3681b52019f3b"", ""department"": ""Sound"", ""gender"": 0, ""id"": 6940, ""job"": ""Music Supervisor"", ""name"": ""Karyn Rachtman""}, {""credit_id"": ""52fe420dc3a36847f80001ff"", ""department"": ""Editing"", ""gender"": 0, ""id"": 3121, ""job"": ""Editor"", ""name"": ""Elena Maganini""}, {""credit_id"": ""52fe420dc3a36847f80001ed"", ""department"": ""Camera"", ""gender"": 2, ""id"": 3114, ""job"": ""Director of Photography"", ""name"": ""Phil Parmet""}, {""credit_id"": ""59a1702992514177810295da"", ""department"": ""Production"", ""gender"": 1, ""id"": 20540, ""job"": ""Casting Associate"", ""name"": ""Randi Hiller""}, {""credit_id"": ""59a164d2c3a36847d40275e2"", ""department"": ""Costume & Make-Up"", ""gender"": 1, ""id"": 46589, ""job"": ""Costume Design"", ""name"": ""Mary Claire Hannan""}, {""credit_id"": ""59a16bb0c3a36847e50280c3"", ""department"": ""Camera"", ""gender"": 2, ""id"": 56791, ""job"": ""Steadicam Operator"", ""name"": ""Jonathan Brown""}, {""credit_id"": ""59a164b7925141779f028e8d"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 62277, ""job"": ""Costume Design"", ""name"": ""Susan L. Bertram""}, {""credit_id"": ""59a16fb892514177a702981b"", ""department"": ""Editing"", ""gender"": 0, ""id"": 64315, ""job"": ""First Assistant Editor"", ""name"": ""Erik C. Andersen""}, {""credit_id"": ""59a16f12925141779f02989c"", ""department"": ""Production"", ""gender"": 0, ""id"": 64744, ""job"": ""Unit Production Manager"", ""name"": ""Debbie Hayn-Cass""}, {""credit_id"": ""59a176d5925141779302abba"", ""department"": ""Production"", ""gender"": 0, ""id"": 64744, ""job"": ""Production Supervisor"", ""name"": ""Debbie Hayn-Cass""}, {""credit_id"": ""59a16f3fc3a36847d4027fa6"", ""department"": ""Directing"", ""gender"": 2, ""id"": 71901, ""job"": ""First Assistant Director"", ""name"": ""Douglas Aarniokoski""}, {""credit_id"": ""52fe420dc3a36847f80001e1"", ""department"": ""Camera"", ""gender"": 2, ""id"": 77162, ""job"": ""Director of Photography"", ""name"": ""Rodrigo Garc\u00eda""}, {""credit_id"": ""59a17786925141779302ac86"", ""department"": ""Sound"", ""gender"": 0, ""id"": 80824, ""job"": ""Sound Editor"", ""name"": ""Jay Nierenberg""}, {""credit_id"": ""59a177fbc3a36847c502c7f2"", ""department"": ""Crew"", ""gender"": 2, ""id"": 100888, ""job"": ""Creative Consultant"", ""name"": ""Chuck Jones""}, {""credit_id"": ""59a16cb6c3a368481e0297fd"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 144146, ""job"": ""Key Hair Stylist"", ""name"": ""Ermahn Ospina""}, {""credit_id"": ""59a16b70c3a368480e027bef"", ""department"": ""Camera"", ""gender"": 0, ""id"": 148455, ""job"": ""First Assistant Camera"", ""name"": ""Ziad Doueiri""}, {""credit_id"": ""52fe420dc3a36847f80001f9"", ""department"": ""Editing"", ""gender"": 1, ""id"": 1041072, ""job"": ""Editor"", ""name"": ""Margaret Goodspeed""}, {""credit_id"": ""59a16f62c3a368480e027f71"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1120536, ""job"": ""First Assistant Director"", ""name"": ""Fernando Altschul""}, {""credit_id"": ""59a16f78925141774b02aff4"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1342669, ""job"": ""Script Supervisor"", ""name"": ""Jayne-Ann Tenggren""}, {""credit_id"": ""59a176fbc3a368483002926e"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1357671, ""job"": ""First Assistant Sound Editor"", ""name"": ""Tim Tuchrello""}, {""credit_id"": ""59a16565925141774b02a597"", ""department"": ""Art"", ""gender"": 0, ""id"": 1395016, ""job"": ""Construction Coordinator"", ""name"": ""Brian Markey""}, {""credit_id"": ""59a17039925141774f02926e"", ""department"": ""Production"", ""gender"": 0, ""id"": 1401374, ""job"": ""Location Manager"", ""name"": ""Robert Earl Craft""}, {""credit_id"": ""59a176ae925141779f029f6e"", ""department"": ""Production"", ""gender"": 0, ""id"": 1402054, ""job"": ""Production Coordinator"", ""name"": ""Dawn Todd Curfman""}, {""credit_id"": ""59a1776dc3a368480e02872e"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1410954, ""job"": ""Production Sound Mixer"", ""name"": ""Pawel Wdowczak""}, {""credit_id"": ""59a1779bc3a36847c502c783"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1412227, ""job"": ""Sound Effects Editor"", ""name"": ""Glenn Hoskinson""}, {""credit_id"": ""59a17819c3a36847d4028802"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1412242, ""job"": ""Dolby Consultant"", ""name"": ""Thom 'Coach' Ehle""}, {""credit_id"": ""59a17751925141779a02a7f7"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1415642, ""job"": ""Music Editor"", ""name"": ""Denise Okimoto""}, {""credit_id"": ""59a16f01c3a368480e027f13"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1419160, ""job"": ""Transportation Coordinator"", ""name"": ""P. Gerald Knight""}, {""credit_id"": ""59a177b4c3a368481e02a239"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1438571, ""job"": ""Supervising Sound Editor"", ""name"": ""Bruce Fortune""}, {""credit_id"": ""59a16bd5c3a36848300287da"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 1547239, ""job"": ""Costume Supervisor"", ""name"": ""Jacqueline Aronson""}, {""credit_id"": ""59a16578925141779a02967e"", ""department"": ""Art"", ""gender"": 0, ""id"": 1549015, ""job"": ""Construction Foreman"", ""name"": ""Ray Maxwell""}, {""credit_id"": ""59a16df2925141779a029ec7"", ""department"": ""Art"", ""gender"": 0, ""id"": 1552012, ""job"": ""Property Master"", ""name"": ""Lynda Reiss""}, {""credit_id"": ""59a177d3c3a368478f02885c"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1552088, ""job"": ""Special Sound Effects"", ""name"": ""Victor Iorillo""}, {""credit_id"": ""59a165419251417781028b8d"", ""department"": ""Art"", ""gender"": 0, ""id"": 1556697, ""job"": ""Art Department Coordinator"", ""name"": ""Marisol Jim\u00e9nez""}, {""credit_id"": ""59a16f8bc3a368481e029acf"", ""department"": ""Editing"", ""gender"": 0, ""id"": 1564233, ""job"": ""Color Timer"", ""name"": ""Mike Stanwick""}, {""credit_id"": ""59a16fcc925141775b029c36"", ""department"": ""Lighting"", ""gender"": 0, ""id"": 1601800, ""job"": ""Best Boy Electric"", ""name"": ""Edgar Arellano""}, {""credit_id"": ""59a16e6c925141774f0290ae"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1602889, ""job"": ""Special Effects Coordinator"", ""name"": ""Paul Taglianetti""}, {""credit_id"": ""59a16f2792514177a70297a5"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1622121, ""job"": ""Unit Publicist"", ""name"": ""Nancy Willen""}, {""credit_id"": ""59a16dc5925141774f02900a"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1686379, ""job"": ""Driver"", ""name"": ""Darrell Dubovsky""}, {""credit_id"": ""59a176e4925141779302abcb"", ""department"": ""Sound"", ""gender"": 2, ""id"": 1695796, ""job"": ""Boom Operator"", ""name"": ""Paul Koronkiewicz""}, {""credit_id"": ""59a16b87c3a368480e027c0b"", ""department"": ""Camera"", ""gender"": 0, ""id"": 1708344, ""job"": ""Key Grip"", ""name"": ""Rick Stribling""}, {""credit_id"": ""59a16ca0c3a36847c502bb99"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 1745153, ""job"": ""Hairstylist"", ""name"": ""Orlando""}, {""credit_id"": ""59a16d97c3a36847d4027e0a"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1851724, ""job"": ""Carpenter"", ""name"": ""James C. Beeson""}, {""credit_id"": ""59a165efc3a36847d40276fd"", ""department"": ""Art"", ""gender"": 0, ""id"": 1851725, ""job"": ""Painter"", ""name"": ""Carlos A. Chavez""}, {""credit_id"": ""59a165c8c3a36847e5027b38"", ""department"": ""Art"", ""gender"": 0, ""id"": 1877352, ""job"": ""Lead Painter"", ""name"": ""Marc Gillson""}, {""credit_id"": ""59a16645c3a36847e5027bb2"", ""department"": ""Art"", ""gender"": 0, ""id"": 1877353, ""job"": ""Standby Painter"", ""name"": ""T.D. Donnelly""}, {""credit_id"": ""59a16b9d925141774f028e18"", ""department"": ""Camera"", ""gender"": 0, ""id"": 1877355, ""job"": ""Grip"", ""name"": ""Elizabeth Bolden""}, {""credit_id"": ""59a16becc3a368481e029726"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 1877356, ""job"": ""Costume Supervisor"", ""name"": ""Thomas G. Marquez""}, {""credit_id"": ""59a16d7d925141779a029e54"", ""department"": ""Costume & Make-Up"", ""gender"": 0, ""id"": 1877357, ""job"": ""Makeup Artist"", ""name"": ""Paul Starr""}, {""credit_id"": ""59a16daac3a36847e5028254"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1877359, ""job"": ""Choreographer"", ""name"": ""Sissy Boyd""}, {""credit_id"": ""59a16db892514177a7029629"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1877360, ""job"": ""Craft Service"", ""name"": ""Derek Hurd""}, {""credit_id"": ""59a16de4925141779f02977a"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1877361, ""job"": ""Post Production Assistant"", ""name"": ""Ben Parker""}, {""credit_id"": ""59a16e58c3a36847e50282f4"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1877361, ""job"": ""Set Production Assistant"", ""name"": ""Ben Parker""}, {""credit_id"": ""59a16e29c3a36848300289fb"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1877363, ""job"": ""Security"", ""name"": ""Nick Roberts""}, {""credit_id"": ""59a16e45c3a368480e027e51"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1877365, ""job"": ""Set Medic"", ""name"": ""Patrice Carbaugh""}, {""credit_id"": ""59a16edac3a36847f602927f"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1877369, ""job"": ""Stand In"", ""name"": ""Michael Boyce Harris""}, {""credit_id"": ""59a16eeec3a36847c502be1c"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1877370, ""job"": ""Transportation Captain"", ""name"": ""Dotti Thompson""}, {""credit_id"": ""59a16faac3a36847f6029352"", ""department"": ""Editing"", ""gender"": 0, ""id"": 1877377, ""job"": ""First Assistant Editor"", ""name"": ""Bob Allen""}, {""credit_id"": ""59a1700a925141779302a4ab"", ""department"": ""Lighting"", ""gender"": 0, ""id"": 1877378, ""job"": ""Electrician"", ""name"": ""Marcel DeJure""}, {""credit_id"": ""59a17018c3a3684830028c07"", ""department"": ""Lighting"", ""gender"": 0, ""id"": 1877379, ""job"": ""Gaffer"", ""name"": ""Chuck Smith""}, {""credit_id"": ""59a1704a925141774b02b0c1"", ""department"": ""Production"", ""gender"": 0, ""id"": 1877380, ""job"": ""Production Accountant"", ""name"": ""Deborah Hebert""}, {""credit_id"": ""59a17735c3a36847d4028704"", ""department"": ""Sound"", ""gender"": 0, ""id"": 1877413, ""job"": ""Foley"", ""name"": ""David Gertz""}, {""credit_id"": ""59a177e7925141779a02a87a"", ""department"": ""Crew"", ""gender"": 0, ""id"": 1877415, ""job"": ""Studio Teachers"", ""name"": ""Jan D. Tys""}]"
